"st","cty","GEOID","NAME","popData","incomeData","povUniverse","pov100","pov149","pov150","racUniverse","racWhite","racBlack","racAsian","hispUniverse","hisp","medRent","medValue","medAge","tenureUniverse","tenureOwn","city","logInc","thouInc","pct100","pct149","pct150","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","logMedRent","hunMedRent","logHousVal","thouHousVal","pctOwn"
20,209,"20209041700","Census Tract 417, Wyandotte County, Kansas",2699,20480,1165,139,106,920,2699,1464,241,506,2699,1464,737,71300,79,854,414,"KANSAS CITY, MO-KS",9.92720407915344,20.48,11.931330472103,11.931330472103,11.931330472103,54.2423119673953,8.92923304927751,18.7476843275287,54.2423119673953,0,0,0,0,6.60258789218934,7.37,11.1746516064024,71.3,48.4777517564403
20,209,"20209044803","Census Tract 448.03, Wyandotte County, Kansas",5134,45232,2878,8,38,2832,5134,4055,699,48,5134,300,1202,197800,17,1984,1629,"KANSAS CITY, MO-KS",10.7195600799334,45.232,0.277970813064628,0.277970813064628,0.277970813064628,78.9832489287106,13.6151149201402,0.934943513829373,5.84339696143358,1,0,0,0,7.09174211509515,12.02,12.1950116981707,197.8,82.1068548387097
20,209,"20209040200","Census Tract 402, Wyandotte County, Kansas",1310,12475,338,86,24,228,1310,210,1030,0,1310,267,720,43800,73,445,216,"KANSAS CITY, MO-KS",9.43148192061972,12.475,25.4437869822485,25.4437869822485,25.4437869822485,16.030534351145,78.6259541984733,0,20.381679389313,0,1,0,0,6.5792512120101,7.2,10.6873890963645,43.8,48.5393258426966
20,209,"20209044202","Census Tract 442.02, Wyandotte County, Kansas",3943,25365,1806,93,52,1661,3943,1732,1749,125,3943,325,999,107700,54,1353,1038,"KANSAS CITY, MO-KS",10.1411255500008,25.365,5.14950166112957,5.14950166112957,5.14950166112957,43.9259447121481,44.3570885112858,3.17017499365965,8.24245498351509,0,1,0,0,6.90675477864855,9.99,11.5871048631445,107.7,76.7184035476718
20,209,"20209045000","Census Tract 450, Wyandotte County, Kansas",3755,24663,1540,191,180,1169,3755,3187,160,0,3755,1528,862,67000,79,1320,820,"KANSAS CITY, MO-KS",10.1130594238202,24.663,12.4025974025974,12.4025974025974,12.4025974025974,84.8735019973369,4.26098535286285,0,40.6924101198402,1,0,0,0,6.75925527066369,8.62,11.1124478983731,67,62.1212121212121
20,209,"20209042400","Census Tract 424, Wyandotte County, Kansas",2432,17397,952,121,173,658,2432,1130,306,245,2432,1606,738,53400,77,746,339,"KANSAS CITY, MO-KS",9.76405305654455,17.397,12.7100840336134,12.7100840336134,12.7100840336134,46.4638157894737,12.5822368421053,10.0740131578947,66.0361842105263,0,0,0,1,6.60394382460047,7.38,10.8855660249483,53.4,45.4423592493298
20,209,"20209044900","Census Tract 449, Wyandotte County, Kansas",4503,30144,1936,67,84,1785,4503,3847,489,0,4503,361,746,130800,50,1619,861,"KANSAS CITY, MO-KS",10.3137411773761,30.144,3.46074380165289,3.46074380165289,3.46074380165289,85.4319342660449,10.8594270486342,0,8.0168776371308,1,0,0,0,6.61472560020376,7.46,11.7814247180052,130.8,53.1809759110562
20,209,"20209041500","Census Tract 415, Wyandotte County, Kansas",2831,19570,1323,214,256,853,2831,1760,468,251,2831,1506,753,64200,58,917,290,"KANSAS CITY, MO-KS",9.88175306039012,19.57,16.1753590325019,16.1753590325019,16.1753590325019,62.1688449311198,16.5312610385023,8.86612504415401,53.1967502649241,1,0,0,0,6.62406522779989,7.53,11.0697584896781,64.2,31.6248636859324
20,209,"20209041000","Census Tract 410, Wyandotte County, Kansas",1436,11415,435,144,38,253,1436,123,1048,160,1436,203,569,19300,70,607,157,"KANSAS CITY, MO-KS",9.3426835589639,11.415,33.1034482758621,33.1034482758621,33.1034482758621,8.56545961002785,72.9805013927577,11.142061281337,14.1364902506964,0,1,0,0,6.34388043412633,5.69,9.86786037489298,19.3,25.8649093904448
20,209,"20209043600","Census Tract 436, Wyandotte County, Kansas",6686,26995,3311,265,255,2791,6686,5585,322,0,6686,2112,946,100100,58,2231,1500,"KANSAS CITY, MO-KS",10.2034069426524,26.995,8.00362428269405,8.00362428269405,8.00362428269405,83.5327550104696,4.81603350284176,0,31.5883936583907,1,0,0,0,6.85224256905188,9.46,11.5139249653033,100.1,67.2344240251009
